0.257stalk-surface-below-ring=k+0.256stalk-surface-above-ring=k+0.234ring-type=l+0.231odor=f-0.215ring-type=p...,'0.244gill-attachment=a-0.24veil-color=w+0.24 stalk-color-above-ring=o+0.24 stalk-color-below-ring=o+0.225habitat=l...',class
-1.412199,-1.976379,p
-0.845256,-2.225208,p
-1.139629,-2.045214,p
5.283137,-3.09448,p
5.521413,-2.313113,p
5.320858,-3.017297,p
5.879363,-2.583135,p
-0.468864,-1.334088,e
-2.258285,2.696458,e
4.523095,-1.686903,p
5.329669,-2.954127,p
2.341151,3.185344,p
5.618104,-1.908715,p
5.448815,-2.577917,p
5.960453,-2.584352,p
5.252402,-2.702498,p
-2.010408,-0.523431,e
5.107487,-3.236481,p
5.717004,-2.40786,p
5.547267,-2.06992,p
4.781015,-2.34685,p
5.468785,-2.702276,p
1.966605,0.515316,p
5.33955,-3.521725,p
0.481538,1.752559,e
5.798799,-2.495866,p
5.697845,-2.395431,p
5.502453,-2.413575,p
5.370065,-1.816366,p
4.89831,-2.044508,p
5.412527,-1.867949,p
5.112673,-3.069164,p
5.693913,-2.475879,p
5.493831,-2.965049,p
-3.226629,-0.161212,p
-2.169732,2.895089,e
6.003672,-2.449841,p
4.560369,-2.014113,p
-1.945467,3.342081,e
5.308452,-2.752363,p
-1.593837,-1.571686,p
2.947299,1.984297,p
1.585236,2.130194,p
3.123571,1.915155,p
-2.710511,1.728718,p
-0.334464,-1.461937,p
0.495963,1.481707,e
4.6871,-2.682594,p
5.43823,-1.923529,p
5.468308,-2.319206,p
-2.124664,2.474381,e
-0.760775,-1.163183,p
-0.641281,-2.254169,p
3.424814,2.673204,p
0.562885,1.983894,e
-1.659622,-1.777955,p
-0.487598,-1.703374,p
-0.768523,-0.969234,p
-0.629619,-0.918473,p
0.587416,2.007407,e
5.403388,-2.310183,p
-0.191528,-2.022601,p
-1.301599,-1.341242,p
-2.958005,2.344038,p
-0.962439,-2.006312,p
-3.148879,1.764986,p
-0.719521,-0.980427,p
-0.86809,-2.387954,p
0.992573,0.677875,p
1.252863,2.63033,p
2.890476,2.70625,p
-2.11898,3.451574,e
-1.811245,3.440402,e
-1.074797,-0.945955,p
-3.238433,-0.005729,p
5.765584,-2.81966,p
4.606537,-2.595325,p
-3.088848,-0.072934,p
3.505021,2.139286,p
4.39372,2.436681,p
5.158487,-3.038242,p
-2.115245,3.252039,e
4.203068,2.609374,p
4.919092,-3.073268,p
1.620326,2.184724,p
0.308056,1.161367,e
2.836314,1.826843,p
-2.240053,3.538561,e
-1.951862,2.703993,e
5.664565,-2.385475,p
-3.105403,-0.223029,p
1.145635,1.507575,p
1.672444,2.8729,p
-1.570388,-1.302865,p
-0.265313,-1.453955,p
5.637322,-2.32709,p
-0.443399,-1.380582,p
1.928922,2.269841,p
-0.513352,-1.361607,p
1.129658,1.31468,p
-2.010831,2.010645,e
-1.092679,-2.026784,p
-1.224648,-2.04642,p
-1.541098,3.716132,e
5.254027,-2.619884,p
1.483969,0.600735,p
-2.035245,3.092627,e
4.389824,-2.18214,p
-0.175411,-1.392002,p
-0.778855,-1.912863,p
5.299925,-2.28731,p
5.49309,-1.955218,p
-2.616176,2.078728,e
-2.229078,3.715776,e
-3.468698,-0.491125,p
0.5877,1.01506,e
-2.210432,2.925874,e
-0.338431,-1.298447,p
-0.508769,-1.419022,p
5.304958,-2.418765,p
-0.833894,-1.007675,p
-1.520718,-1.727194,p
0.471432,1.458194,e
1.796598,2.115583,p
5.2339,-2.686374,p
0.099859,-1.126327,e
5.511678,-1.885923,p
-2.788261,-0.197479,p
0.003476,-1.492332,p
0.61633,2.366717,p
-2.291782,3.221962,e
3.569452,2.351461,p
5.842018,-2.361356,p
-0.670335,-2.162048,p
-2.024394,3.457342,e
5.655378,-2.235924,p
5.301663,-2.583126,p
5.037427,-2.585128,p
-1.141326,-1.905982,p
1.230875,1.799753,p
4.857874,-1.424369,p
5.583884,-2.604323,p
1.57387,0.662688,p
-2.355895,2.551121,e
5.2209,-2.202846,p
2.517422,3.116202,p
-0.508231,-2.47984,p
-2.199316,3.389806,e
5.267507,-1.379376,p
1.886479,2.888243,p
-0.540633,-1.080757,p
-0.013307,-1.709794,p
-3.061088,-0.119021,p
-1.956584,2.878148,e
-1.237817,-0.8524,p
1.252863,2.63033,p
-1.862708,3.223021,e
5.286457,-2.402642,p
-2.071526,2.968009,e
-0.666368,-2.325538,p
-2.462019,3.098241,e
1.241381,0.953804,p
0.006227,-1.796695,p
2.868487,1.875674,p
2.84571,1.345142,p
-1.643506,-1.147356,p
1.59655,2.769977,p
-2.033211,3.000082,e
0.663176,1.347866,e
5.426736,-2.762449,p
-2.300334,2.86392,e
5.219278,-2.501692,p
5.522287,-2.344395,p
-0.516517,-1.225073,p
-2.21153,1.998341,p
0.605678,1.305888,e
1.522393,1.167307,p
-1.290433,-2.25269,p
1.536818,0.896455,p
5.142493,-1.425879,p
-2.201739,3.570634,e
5.305842,-1.32632,p
0.974397,2.402813,p
5.269917,-2.512408,p
5.215941,-1.388273,p
-3.345456,-0.502378,p
5.114871,-2.756466,p
-0.735637,-1.611026,p
-0.966944,-0.782003,p
-1.954285,2.884821,e
6.01301,-2.300619,p
-0.935157,-2.287161,p
-3.420529,-0.198014,p
-0.98306,-1.412602,p
-2.116681,3.458246,e
-1.09543,-1.722422,p
1.341039,0.579654,p
-0.377613,-1.174312,p
5.225934,-2.334301,p
1.326989,2.095228,p
-1.124543,-1.68852,p
-2.177201,2.301151,e
2.142957,2.285184,p
0.61633,2.366717,p
0.703538,3.109423,p
-0.536185,-1.524352,p
-1.964823,4.471087,e
4.756961,-2.601712,p
-2.383093,2.98298,e
-1.54519,-1.692488,p
0.217871,2.091761,e
1.707535,2.927431,p
-0.373166,-1.617907,p
-0.292594,-1.173106,p
1.628271,1.422155,p
-3.436187,-0.231634,p
5.835922,-3.121849,p
-2.03551,2.993409,e
-2.302983,1.472641,p
-0.496569,-1.144145,p
-0.378963,-1.272135,e
-0.023301,-0.739639,e
-2.391911,2.52572,e
-0.129574,-1.266661,p
2.395123,2.318966,p
5.9418,-2.867001,p
-1.22848,-1.49675,p
-0.985024,-1.531684,p
-2.025343,3.313992,e
3.402037,2.142672,p
4.966861,-3.373138,p
5.602235,-2.91922,p
-2.291516,3.32118,e
-0.59325,-2.481047,p
1.337154,3.367337,p
-1.430817,-1.665241,p
0.094014,1.546085,e
-0.418868,-1.357069,p
5.334048,-1.990332,p
-0.156573,-1.234875,e
5.602057,-2.20704,p
3.199071,2.791367,p
0.703538,3.109423,p
-1.77789,2.628179,e
-0.606419,-1.287027,p
-1.860409,3.229693,e
-1.912112,2.529858,e
3.46993,2.084756,p
0.797169,1.605796,p
1.610931,2.666425,p
-2.03692,2.816381,e
-0.463067,-1.679861,p
5.053425,-2.197766,p
-2.097201,2.14174,e
-3.176142,-0.685808,p
0.324033,1.354262,e
5.777795,-1.87131,p
-0.868756,-1.974817,p
1.340072,3.373036,p
-0.896038,-1.693968,p
-1.119961,-1.745935,p
2.234871,1.61776,p
-0.058279,-0.972025,e
2.341151,3.185344,p
5.276348,-2.925243,p
3.153955,3.379815,p
-1.164698,-1.007909,p
5.379135,-2.272034,p
-1.16416,-2.068727,p
2.072483,0.770164,p
-0.966277,-1.19514,p
0.185114,-1.897025,p
0.406062,1.419754,e
-0.742354,-1.143173,p
3.583833,2.247909,p
-2.911503,-0.186226,p
5.469847,-2.32201,p
-2.31898,3.653822,e
-2.832577,-0.301487,p
1.785251,-0.072338,p
5.717886,-2.414359,p
0.514226,0.780188,e
0.242686,1.122927,e
2.308978,3.136513,p
-0.244562,-1.399984,p
-0.760237,-2.224002,p
-0.625037,-0.975889,p
-0.687118,-2.37951,p
0.472161,-1.030411,e
5.655556,-2.948104,p
-0.599967,-2.013194,p
2.501024,2.321279,p
5.168192,-2.785351,p
-0.760108,-1.57632,p
-1.635091,-1.754442,p
5.029419,-1.749195,p
6.013623,-2.912009,p
1.506423,2.021571,p
1.891129,0.18251,p
-2.056276,3.945387,e
4.814504,-1.857651,p
-0.624498,-2.036707,p
2.977684,3.448956,p
5.770325,-2.436744,p
5.521671,-2.831951,p
-1.255897,-1.602081,p
-3.31736,0.109532,p
5.087629,-2.698082,p
-2.289483,3.228635,e
-1.074926,-1.593637,p
-1.314549,-2.108374,p
-0.884873,-2.605416,p
0.872808,1.763658,p
-3.622697,-0.071501,p
-0.941875,-1.819308,p
-2.359904,1.850175,e
2.576919,2.424203,p
5.790452,-2.370254,p
-0.808755,-1.455517,p
-2.039219,2.809708,e
-0.743992,-0.945721,p
0.481822,0.760212,e
-2.372118,3.160195,e
0.530202,0.973082,e
-2.237896,3.258515,e
-0.698155,-0.82038,p
-1.940409,3.389105,e
-1.684138,3.160552,e
-0.645735,-1.549072,p
-2.204038,3.563962,e
-0.331714,-1.7663,p
1.098451,0.932723,p
-1.345798,-1.664034,p
5.085643,-2.587988,p
5.389284,-2.234742,p
0.691291,1.350947,p
5.172571,-1.821556,p
5.898856,-2.324424,p
0.289794,1.862887,e
3.399119,2.136973,p
-1.182778,-1.757589,p
3.203777,1.381238,p
-3.349871,-0.149959,p
5.009221,-1.921116,p
-1.38875,-1.707558,p
6.075072,-2.371764,p
-1.026894,-1.820515,p
-1.058142,-1.376175,p
4.217449,2.505822,p
5.770594,-1.831854,p
-2.434556,2.7656,e
5.525378,-2.742756,p
-2.293191,3.044934,e
-2.034161,2.856732,e
-2.146177,3.883434,e
-0.694323,-1.37005,p
5.491551,-1.952413,p
-2.374417,3.153522,e
-2.121764,2.801451,e
5.654943,-2.336715,p
-2.978388,-0.459902,p
-0.876504,-1.780868,p
-1.022311,-1.87793,p
-1.322964,-1.501288,p
5.441543,-2.643892,p
-1.678241,-1.466817,p
-1.185331,-1.784375,p
0.428791,-1.463694,e
5.051886,-2.194961,p
1.841713,1.527135,p
-1.364219,-1.684045,p
0.300184,1.164905,e
-0.086425,-1.554286,p
0.090851,-1.433299,e
5.870552,-2.646305,p
4.507119,-1.879798,p
-2.737774,-0.722076,p
3.222848,2.206115,p
3.312974,2.95452,p
5.537541,-1.821446,p
-2.062708,3.425269,e
-0.840673,-2.282623,p
-0.785306,-1.186696,p
1.978394,2.22082,p
-0.689869,-2.075147,p
2.614927,2.484432,p
-1.04301,-2.451113,p
-0.788057,-0.882334,p
-1.136744,-1.963397,p
5.50056,-1.389784,p
5.799791,-2.221031,p
4.992175,-3.031021,p
5.004929,-2.799492,p
-1.003693,-2.189068,p
-0.918374,-2.069699,p
-1.049728,-1.983261,p
4.59056,-2.78822,p
-0.597217,-2.317556,p
2.221769,2.393807,p
-1.768142,-1.52877,p
-1.933891,3.839693,e
-2.982161,-0.234282,p
2.244546,2.924338,p
-1.851591,3.686953,e
-1.147915,-0.790447,p
-0.900492,-0.988871,p
3.225766,2.211814,p
-1.561973,-1.90995,p
1.337154,3.367337,p
-3.482901,0.067341,p
2.430213,2.373496,p
5.851356,-2.212134,p
5.269304,-1.901018,p
5.345646,-2.761232,p
-3.303157,-0.448934,p
-0.345211,-2.573395,p
-1.890171,3.555662,e
-0.958529,-1.389089,p
-2.426004,3.123642,e
-1.322297,-1.914425,p
2.612009,2.478733,p
5.245944,-2.573928,p
5.379403,-1.667144,p
4.939518,-1.811148,p
-1.865492,2.572898,e
5.797836,-1.890238,p
3.859381,2.469727,p
-0.579137,-1.567876,p
5.359819,-2.450454,p
-1.677619,3.61114,e
-2.618947,-0.380909,p
-3.179916,-0.460188,p
5.960302,-2.883124,p
5.301464,-2.290114,p
0.0666,-0.677685,e
-1.33908,-2.131887,p
-1.132911,-2.513067,p
-1.189914,-1.72696,p
2.579836,2.429902,p
-1.53228,4.173393,e
-2.434822,2.666381,e
-2.135639,2.297167,e
-0.219476,-1.328614,p
4.622877,-2.192548,p
2.942593,3.394426,p
-2.550477,2.08796,p
-0.439566,-1.930252,p
-1.046842,-1.901443,p
3.489245,2.885378,p
-1.318382,-1.558704,p
1.620326,2.184724,p
-2.208047,2.863016,e
0.056489,-1.55961,e
5.166653,-2.782546,p
2.855385,2.65172,p
5.030155,-2.651103,p
2.977684,3.448956,p
-0.110956,-1.577799,p
2.589232,1.948201,p
0.399509,1.687068,e
-0.784224,-1.432004,p
5.449806,-2.303082,p
-2.205748,2.869688,e
-3.543771,-0.186761,p
6.003743,-2.344411,p
0.562063,-0.968458,e
0.960016,2.506364,p
3.583833,2.247909,p
-0.241812,-1.704346,p
5.636441,-2.320591,p
1.509341,2.02727,p
-1.943044,3.161253,e
3.566534,2.345762,p
-1.775591,2.634851,e
-2.280978,1.734914,e
-2.289217,3.327853,e
-0.893159,-1.350648,p
-2.27216,2.192174,e
4.899051,-3.05434,p
5.503169,-2.815827,p
5.311543,-3.150724,p
-1.829477,2.598298,e
-0.718854,-1.393564,p
0.381247,2.388587,e
0.323749,2.346609,e
-3.878969,0.157053,p
3.580915,2.24221,p
-0.966406,-1.842822,p
0.314024,-0.876109,e
-1.182581,-2.088738,p
0.180752,-1.371345,e
1.943303,2.16629,p
-0.990393,-1.050824,p
-2.124063,2.794779,e
-2.115846,2.931642,e
2.244546,2.924338,p
2.199781,1.56323,p
-0.917275,-1.206333,p
5.522555,-1.739505,p
-2.178284,2.537046,e
-1.858973,3.023486,e
-1.056179,-1.257094,p
5.210023,-2.349263,p
-2.796292,-0.267617,p
5.74374,-2.171166,p
-0.285877,-1.640959,p
-2.383235,2.696262,e
-2.032946,3.0993,e
-3.741525,-0.412667,p
5.735506,-2.423983,p
4.035653,2.400586,p
-0.893288,-1.99833,p
-0.471482,-1.072775,p
2.614927,2.484432,p
-2.784488,-0.4231,p
0.199892,1.800933,e
3.146953,2.103191,p
-1.84126,-1.373262,p
4.115859,1.866668,p
0.438465,1.439729,e
2.576919,2.424203,p
-1.054175,-1.539666,p
2.433131,2.379195,p
0.33889,-1.525647,e
-3.499455,-0.082754,p
-2.473136,2.634309,e
2.676441,2.690908,p
3.840311,1.64485,p
-0.23723,-1.761762,p
5.603119,-1.826774,p
-3.18433,-0.107768,p
4.217449,2.505822,p
2.25686,2.448337,p
-2.29549,3.038262,e
-0.702738,-0.762965,p
0.38153,1.39624,e
-0.528875,-1.330791,e
3.310056,2.948821,p
0.232296,1.820909,e
2.513338,1.845278,p
1.249946,2.62463,p
-2.026693,3.450669,e
-3.559429,-0.220381,p
2.600546,2.587984,p
5.444814,-2.655487,p
0.505387,1.941916,e
-0.171444,-1.555492,p
-3.286602,-0.298839,p
4.899122,-2.948909,p
-2.208133,2.932546,e
4.618724,-2.174453,p
2.344068,3.191043,p
2.756108,2.360761,p
5.167579,-2.173961,p
-3.159587,-0.535713,p
-0.611001,-1.229612,p
-2.045738,2.35912,e
0.275652,1.141392,e
-0.446284,-1.462399,p
-2.282964,3.679223,e
-1.85389,3.680281,e
-1.983781,3.310008,e
4.972413,-3.102152,p
0.076595,-1.647841,p
6.093573,-2.387888,p
-1.856674,3.030158,e
-0.42345,-1.299653,p
0.142395,1.758955,e
5.359206,-1.839065,p
5.405913,-2.519201,p
-3.270944,-0.265219,p
2.791198,2.415291,p
5.685021,-2.732391,p
5.671917,-2.126158,p
-2.464948,-0.800534,p
-1.931592,3.846365,e
5.994508,-2.284496,p
-2.107863,3.915506,e
1.98103,0.244464,p
5.440849,-2.225844,p
5.248142,-2.26123,p
2.788281,2.409591,p
-2.158969,3.143254,e
-0.941746,-1.171627,p
-1.380335,-2.314643,p
4.919391,-1.877638,p
-2.126963,2.467709,e
5.116825,-3.087259,p
5.666519,-2.716268,p
-1.797369,3.944686,e
-1.889906,3.654881,e
5.130999,-2.264799,p
-0.447981,-1.323167,p
4.909439,-1.415471,p
-0.913792,-2.127115,p
-0.711106,-1.587512,p
1.039757,1.252726,p
-0.803386,-1.936377,p
-1.623733,3.647692,e
5.034308,-2.669198,p
-1.214445,-1.750473,p
0.42404,1.710581,e
5.215891,-3.190652,p
0.769054,1.602714,e
4.83364,-2.065996,p
2.947299,1.984297,p
-2.270003,1.912128,e
-0.083675,-1.858648,p
5.341939,-2.850427,p
4.920153,-2.693002,p
3.031656,2.582578,p
-0.066671,-1.172922,e
5.747082,-2.803536,p
0.168331,-2.114487,p
-0.776891,-1.793782,p
-1.274317,-1.622091,p
-1.898723,3.19762,e
1.875152,-0.010385,p
0.0666,-0.677685,e
1.973688,3.630949,p
-2.443374,2.308339,e
-1.031648,-1.23358,p
5.245051,-1.862869,p
-2.150152,3.600515,e
0.275369,2.133739,e
-0.358995,-1.485451,p
5.627442,-1.759492,p
2.482331,3.061672,p
-2.118145,2.924969,e
-2.17855,2.437828,e
5.211562,-2.352068,p
2.589232,1.948201,p
-2.201615,3.383134,e
4.870916,-2.284896,p
1.886479,2.888243,p
-2.065094,3.488127,e
4.947775,-1.362415,p
5.583078,-1.807846,p
5.879739,-2.795855,p
0.390085,1.226859,e
-3.147702,-0.276472,p
-1.686437,3.153879,e
-0.652256,-1.412368,p
-0.714938,-1.037842,p
5.268599,-2.608147,p
-1.144077,-1.601619,p
2.75319,2.355061,p
-0.512685,-1.774744,p
-2.526275,2.140681,e
-0.381581,-1.010822,p
3.760104,2.178768,p
-0.245691,-0.776899,e
-2.214566,2.412428,e
-0.792639,-0.824919,p
-2.619058,2.254419,p
-0.981057,-1.695174,p
1.608013,2.660726,p
-2.085748,2.826851,e
2.253942,2.442638,p
0.974397,2.402813,p
-0.794971,-2.543462,p
-2.023044,3.320665,e
-1.233063,-1.439335,p
-3.997796,-0.184114,p
0.332588,1.184881,e
-0.450732,-1.018804,p
-0.669236,-1.298681,p
4.972862,-2.110497,p
-2.385392,2.976308,e
-1.954161,2.69732,e
0.03671,-0.742936,e
-2.058699,4.126215,e
-0.560716,-1.547866,p
2.218851,2.388107,p
-1.992599,2.852748,e
-2.907089,-0.538646,p
-1.371967,-1.490096,p
-0.467515,-1.236266,p
-2.262019,2.895993,e
-0.799419,-2.099867,p
-1.881354,4.012923,e
-2.54002,-0.49617,p
2.253942,2.442638,p
5.717273,-1.80297,p
-1.255699,-1.933229,p
0.457007,1.729046,e
-0.269094,-1.423497,p
-0.868628,-1.327135,p
-3.800042,0.041792,p
-3.606142,0.078595,p
-1.496603,-1.87151,p
-2.041763,2.642039,e
1.672444,2.8729,p
5.230263,-2.661203,p
-2.537249,1.963467,e
1.964013,2.324371,p
-1.396083,-1.34578,p
-2.602392,-0.230814,p
2.344068,3.191043,p
-0.354547,-1.929046,p
-0.652453,-1.081219,p
-0.00666,-1.176219,e
-0.976609,-2.138769,p
-1.297766,-1.890912,p
-0.335593,-0.838852,e
2.855385,2.65172,p
-2.099624,2.322568,e
3.479326,1.603055,p
3.94659,3.212433,p
-1.008276,-2.131653,p
0.180752,-1.371345,e
-3.040759,-0.194547,p
-0.404832,-1.610791,p
0.677601,1.077014,e
0.224122,-0.938063,e
-0.858425,-1.031188,p
-0.395604,-0.835555,e
3.312974,2.95452,p
-2.464318,3.091569,e
-3.440601,0.120785,p
1.235536,1.569528,p
5.367288,-1.88502,p
-0.397697,-1.641421,p
5.364148,-2.777356,p
-1.632551,3.190432,e
-2.965607,-0.084187,p
-3.755727,0.145799,p
2.942593,3.394426,p
-0.58647,-1.206098,p
5.627984,-2.476312,p
-2.903315,-0.764266,p
0.413934,1.416215,e
4.711717,-2.51086,p
5.851157,-1.919123,p
5.033384,-2.178837,p
-0.7144,-2.098661,p
2.485249,3.067371,p
1.446917,0.834502,p
3.837393,1.639151,p
-1.00114,-2.162282,p
4.886297,-3.285869,p
0.126418,1.56606,e
-1.112213,-1.939883,p
-0.066892,-1.641187,p
-1.880005,3.876246,e
-1.148044,-1.438129,p
5.460225,-2.27325,p
3.111863,2.048661,p
-0.827373,-1.144379,p
-0.733018,-1.787523,p
5.250097,-2.592023,p
0.183916,1.608039,e
3.94659,3.212433,p
-1.67532,3.617812,e
1.707535,2.927431,p
-1.249179,-2.069934,p
3.118865,3.325285,p
-2.154995,3.426173,e
5.410729,-1.346307,p
-0.85001,-1.638273,p
-1.888822,3.418985,e
5.243512,-1.860065,p
5.225011,-1.843941,p
-1.769072,3.085439,e
0.010194,-1.960185,p
-2.110162,3.908834,e
5.389015,-2.839632,p
-1.586504,-1.933463,p
3.213452,2.687815,p
5.135327,-3.103383,p
-3.030331,-0.527392,p
2.890476,2.70625,p
-0.305702,-0.773601,e
-0.033413,-1.621563,e
1.864491,2.057667,p
-0.848006,-1.920845,p
-0.023301,-0.739639,e
-3.163361,-0.310092,p
5.349868,-1.988287,p
0.052064,-1.671354,p
5.584001,-2.298206,p
4.808408,-2.106462,p
5.279255,-2.363185,p
-0.683151,-2.543,p
0.126611,-0.680983,e
-1.472071,-1.847997,p
-1.973641,4.013827,e
3.222848,2.206115,p
-0.930575,-2.344577,p
4.817595,-2.256012,p
-3.874555,-0.195367,p
2.475329,1.785048,p
-3.6768,0.030539,p
4.794235,-2.928922,p
5.35068,-2.892688,p
-2.002013,2.467905,e
-2.067516,3.668955,e
2.597628,2.582285,p
-1.969906,3.814292,e
-3.361675,0.005524,p
-2.353472,2.370293,e
3.389723,2.618674,p
-1.902698,2.914701,e
-1.3915,-1.403195,p
-2.523465,-0.346075,p
2.30606,3.130814,p
1.883806,2.858289,p
5.463929,-3.283,p
2.565455,2.533454,p
3.225766,2.211814,p
-0.491986,-1.20156,p
-2.216865,2.405755,e
-0.096562,-1.238172,e
5.663026,-2.38267,p
-0.037838,-1.733308,p
2.308978,3.136513,p
-0.021055,-1.515846,p
-0.289844,-1.477469,p
4.970874,-3.099347,p
-3.72497,-0.262572,p
-1.708551,4.242534,e
2.765503,1.87906,p
5.818292,-2.237155,p
-2.137938,2.290495,e
-0.537883,-1.38512,p
-0.310348,-1.606253,p
-1.306181,-1.283827,p
5.407517,-2.855755,p
1.867408,2.063366,p
-0.264646,-1.867092,p
-1.99693,3.1247,e
-1.978724,3.357032,e
-0.14818,-1.033979,e
-1.100012,-1.665006,p
-0.806136,-1.632014,p
-2.168383,2.758412,e
4.918614,-2.690197,p
3.310056,2.948821,p
-2.721219,-0.57198,p
5.183802,-2.696125,p
0.036517,1.504107,e
5.326954,-2.768486,p
-1.387668,-1.952865,p
-2.248871,3.081301,e
-2.470837,2.640981,e
-0.327131,-1.823715,p
5.140254,-2.417228,p
-1.091042,-2.224236,p
5.635337,-2.216996,p
-1.503935,-1.509732,p
-1.717369,3.785274,e
-2.351087,2.307435,e
5.410608,-3.254116,p
-2.182259,2.254128,e
-2.267102,2.239198,e
-0.152826,-1.86663,p
-0.950161,-0.564541,p
5.796297,-1.887434,p
-0.362962,-1.32196,p
-0.579335,-1.236728,p
5.463316,-2.671611,p
5.091739,-2.339177,p
5.554693,-2.323069,p
5.76398,-2.483106,p
-3.313586,-0.116089,p
1.593632,2.764277,p
-3.601728,-0.273825,p
-2.187102,2.079786,e
1.608013,2.660726,p
1.610931,2.666425,p
2.871405,1.881373,p
-1.480486,-1.240911,p
1.542663,0.280731,p
-0.400249,-1.668207,p
-2.261185,2.369388,e
-2.137625,4.241476,e
-1.808822,3.259574,e
-3.057314,-0.344642,p
-0.5333,-1.442535,p
-1.070958,-1.757127,p
5.054318,-2.908824,p
2.612009,2.478733,p
-2.709335,-0.31274,p
-0.156793,-1.70314,p
-3.527216,-0.036666,p
-0.19155,-1.467261,e
0.348564,1.377775,e
5.604011,-2.537833,p
-0.199943,-1.415515,p
5.228102,-2.242302,p
-1.788552,4.401946,e
5.314732,-2.168753,p
1.135503,0.698956,p
3.248543,2.742345,p
5.637054,-2.93198,p
5.302205,-3.299946,p
-0.864789,-2.138307,p
2.478247,1.790747,p
-2.044062,2.635367,e
0.620103,1.035036,e
-2.267194,-0.574628,p
1.221111,1.84038,p
5.077748,-2.130484,p
3.580915,2.24221,p
4.813513,-2.132487,p
4.994483,-2.042551,p
-0.88932,-2.161821,p
-0.096562,-1.238172,e
3.248543,2.742345,p
-2.875218,-0.152356,p
4.122861,3.143292,p
-0.877043,-0.72005,p
-1.040063,-0.626495,p
-2.07693,3.284112,e
-1.298848,-1.645604,p
0.424324,0.718234,e
5.164488,-1.775601,p
-0.438974,-1.268838,e
-1.751359,-1.311309,p
-3.167775,0.042327,p
5.031217,-2.270837,p
-0.55138,-2.192216,p
2.562538,2.527754,p
5.54388,-2.75888,p
-0.526849,-2.168702,p
-1.074259,-2.006774,p
1.585236,2.130194,p
5.202574,-3.007211,p
3.482243,1.608755,p
-2.705561,-0.53836,p
5.246603,-2.258425,p
2.52034,3.121901,p
1.876804,1.581665,p
-2.090806,2.779828,e
-0.281452,-1.529215,e
-0.5211,-1.167658,p
5.09483,-2.737538,p
3.681292,2.070145,p
2.900377,2.927615,p
1.685612,1.958129,p
2.947505,1.609791,p
2.324773,1.679714,p
3.121558,2.644532,p
3.159038,4.03661,p
1.24057,2.395625,p
2.226059,3.290225,p
3.559831,2.146709,p
3.745498,1.595867,p
1.260072,3.532447,p
3.690318,3.440986,p
2.520321,2.060943,p
3.322875,3.175885,p
3.736103,2.077568,p
3.303354,2.749769,p
2.958389,1.937627,p
2.433131,2.379195,p
3.138535,3.504022,p
0.703745,2.734917,p
3.232749,2.42748,p
2.942613,2.68372,p
2.3459,3.671404,p
3.156648,2.699062,p
2.691028,2.21285,p
2.599133,2.169566,p
2.51007,2.981414,p
3.156648,2.699062,p
1.349973,3.594401,p
2.780929,2.274803,p
2.846009,2.422714,p
3.230056,3.108232,p
2.209682,1.784595,p
2.332961,2.176755,p
2.669738,2.491855,p
2.140284,2.25523,p
2.431052,3.247297,p
-3.556145,11.346723,e
3.693011,2.760234,p
-2.801067,10.85489,e
2.152652,2.881055,p
2.431052,3.247297,p
2.846009,2.422714,p
1.541165,3.217937,p
1.848715,2.803759,p
1.886685,2.513737,p
2.055399,2.684313,p
1.851408,2.123006,p
2.67934,1.635649,p
2.410548,2.714709,p
1.762552,2.560348,p
2.523033,2.441149,p
2.952494,3.615791,p
2.741727,2.464312,p
2.17686,2.607748,p
2.152858,2.506549,p
2.068295,2.282773,p
2.689609,1.776136,p
1.441426,4.120101,p
3.494534,3.167668,p
1.596325,2.083525,p
1.893687,3.790361,p
3.745723,2.282319,p
1.877103,2.659237,p
1.427056,3.42929,p
2.846215,2.048208,p
2.320647,2.652756,p
-1.130479,-1.355565,e
2.669738,2.491855,p
2.855591,2.277214,p
1.426423,2.180983,p
1.170784,3.657843,p
2.776223,3.684933,p
3.489245,2.885378,p
3.066953,2.262602,p
2.142607,3.427019,p
4.399009,2.71897,p
2.068295,2.282773,p
2.721413,3.677509,p
2.607323,3.178156,p
3.779381,2.629139,p
3.143686,3.239327,p
1.697914,2.722679,p
2.525423,3.778697,p
2.980377,2.768203,p
2.09049,2.738843,p
1.257154,3.526748,p
1.807317,3.921456,p
2.052481,2.678614,p
3.208972,3.012732,p
2.398879,3.198466,p
3.949489,2.157174,p
3.288973,2.85332,p
2.315961,3.352179,p
1.606451,2.991342,p
2.376052,1.494089,p
2.413466,2.720409,p
2.39804,2.324665,p
2.230185,2.317183,p
2.577125,2.049697,p
1.064299,2.464766,p
2.40913,2.277996,p
2.517422,3.116202,p
1.675137,2.192148,p
3.032495,3.456379,p
3.118865,3.325285,p
4.036491,3.274387,p
2.17478,3.47585,p
2.244753,2.549832,p
3.850006,2.240721,p
3.486328,2.879679,p
3.76031,1.804262,p
0.969917,2.727729,p
3.413126,2.096003,p
1.848715,2.803759,p
2.482331,3.061672,p
1.340278,2.99853,p
2.150165,3.187301,p
3.682269,2.989275,p
-1.821338,1.070079,e
2.499836,2.589314,p
1.086493,2.920836,p
2.049788,3.359367,p
3.303354,2.749769,p
2.572233,3.123626,p
0.713439,3.330788,p
4.379339,2.540232,p
2.517628,2.741696,p
2.969494,2.440367,p
2.053075,1.512524,p
2.881306,2.102738,p
