@relation 'pulsar_stars_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M2'

@attribute '0.407 Excess kurtosis of the integrated profile+0.388 Skewness of the integrated profile+0.373target_class-0.353 Mean of the integrated profile+0.344 Standard deviation of the DM-SNR curve...' numeric
@attribute '-0.447 Excess kurtosis of the DM-SNR curve-0.428 Skewness of the DM-SNR curve+0.389 Standard deviation of the integrated profile+0.353 Standard deviation of the DM-SNR curve+0.316 Mean of the integrated profile...' numeric
@attribute target {N,Y}

@data
-0.621224,-0.307638,N
0.203748,-1.009341,N
-0.569388,0.077694,N
0.086683,0.902282,N
-1.188348,-0.528955,N
5.432053,-0.736427,Y
0.695945,1.245727,N
6.719386,-2.714301,Y
-0.847141,-0.031832,N
-2.116552,-1.252832,N
0.355063,-0.773844,N
-0.418439,-0.166989,N
1.164604,-0.213414,Y
-2.234253,-2.327542,N
0.339294,1.039853,N
3.355158,1.189381,Y
7.264199,-1.090073,Y
-0.790789,-0.725055,N
-1.411988,-1.397314,N
-1.221777,0.190763,N
3.945641,0.971765,Y
-2.633718,-2.327807,N
-0.499949,-0.375089,N
-2.651442,-2.557982,N
-0.864018,0.038732,N
-1.320998,0.597668,N
-0.189196,1.839803,N
1.360999,1.941121,N
1.820231,0.553271,Y
3.991368,-0.667092,Y
0.750892,-0.08478,N
4.345072,-0.747797,Y
-0.004487,0.014486,N
-0.812081,2.283985,N
-0.817029,1.046991,N
1.07742,2.629251,N
0.896507,2.55893,N
6.486019,-0.262114,Y
-0.751252,2.387017,N
-0.959628,0.300491,N
0.078349,0.308256,N
0.177137,0.755388,N
2.689371,0.240566,Y
-0.508329,-0.157776,N
-1.225012,-0.754774,N
-0.055652,1.130042,N
-0.625909,0.683157,N
4.094035,-1.555917,Y
-0.67941,1.098517,N
4.912447,-0.955516,Y
-0.733313,0.935576,N
4.741953,1.433389,Y
1.373292,5.655018,N
-1.476813,0.40903,N
-0.260512,-0.293708,N
-0.330217,1.738468,N
-1.570693,-1.55467,N
0.269292,-1.294692,N
-0.533415,0.659206,N
6.792439,-1.374896,Y
0.232931,-0.655971,N
0.455063,-1.350873,N
0.376641,1.153935,N
-1.945159,0.189568,N
-0.619441,0.275392,N
-0.557244,0.09964,N
-1.301162,0.23597,N
-1.086981,1.091788,N
4.346671,1.262183,Y
-1.038721,0.616341,N
-0.726695,0.094369,N
3.993343,-1.540994,Y
-0.376001,-0.666404,N
-1.601847,-1.182339,N
0.012931,-1.126545,N
-0.967456,-0.715392,N
-0.982232,-0.138116,N
-0.531367,-1.822932,N
-0.887841,0.333879,N
-0.188564,0.14172,N
0.427269,0.4652,N
0.919399,3.350712,N
10.519346,-1.892195,Y
6.869824,-0.000931,Y
6.086209,-3.061952,Y
1.051883,-0.356927,N
0.5181,0.875571,N
0.009658,1.176386,N
-0.712409,0.751592,N
2.816384,4.763791,N
11.803546,-2.904967,Y
-0.833965,0.643902,N
7.179693,-1.144362,Y
0.242779,2.706736,N
1.897188,3.659155,N
-0.863759,0.028659,N
7.310896,-1.28097,Y
6.922506,-3.319854,Y
-1.039262,-0.362575,N
-1.016003,0.155023,N
0.320715,-0.828631,N
-1.539306,-0.891523,N
-0.124526,0.31626,N
-0.738984,-0.010093,N
-0.143986,1.245871,N
-0.100813,1.342294,N
-2.306447,-1.244923,N
0.19698,2.156157,N
3.61494,1.116252,Y
4.702171,-0.229057,Y
0.151623,1.82919,N
-0.234593,-0.52877,N
-0.094604,-0.1551,N
-1.658383,-0.207372,N
0.50078,-0.212335,N
1.578242,5.725049,N
0.049997,1.560548,N
-1.075963,-0.372132,N
-0.869409,-0.818069,N
-0.042703,0.170048,N
-1.115403,0.468119,N
0.515342,2.083599,N
-0.475656,1.465956,N
-1.346443,-0.184351,N
-2.321585,-2.969547,N
-0.958163,1.90112,N
3.785719,1.817524,Y
1.987698,-0.052239,Y
-0.668109,0.530807,N
0.132665,1.29415,N
-2.355064,-2.524644,N
-0.35312,0.664944,N
-1.761803,-2.970921,N
-1.486349,-0.158527,N
0.266143,2.152169,N
2.690848,2.217475,Y
4.010146,0.056886,Y
-1.485364,-0.040668,N
0.392258,2.16769,N
3.048152,-0.125653,Y
-0.573911,1.419847,N
-0.872416,0.120831,N
-0.574597,0.452557,N
3.616196,0.891797,Y
-0.669123,0.070518,N
-1.211465,0.958851,N
-2.414128,-0.119763,N
-0.357219,0.81606,N
-0.871066,0.826627,N
1.834955,-0.118912,Y
5.410665,2.019773,Y
-0.062104,-0.251056,N
9.232452,-1.964923,Y
5.95923,-0.44245,Y
1.255302,1.774795,N
-0.202825,-0.022758,N
-0.902746,0.57107,N
2.736682,-0.102248,Y
-0.763026,1.073438,N
-0.830598,-1.319715,N
-0.263927,0.305867,N
-1.337061,0.483956,N
9.671043,-3.170333,Y
-0.794002,-0.944099,N
3.285513,0.743248,Y
0.498438,-0.975782,N
-0.652137,0.921267,N
-0.028386,0.064717,N
0.347508,-1.192516,N
0.023571,0.062348,N
-0.970764,-0.596738,N
6.466448,-2.839128,Y
9.14993,-2.378018,Y
-0.797932,0.083853,N
0.104918,-0.263805,N
1.818054,0.376134,Y
2.157972,0.927461,Y
-0.701967,-0.78413,N
5.757507,0.962073,Y
0.00737,0.879216,N
-1.103759,0.795788,N
4.285402,-1.697833,Y
5.077122,0.5487,Y
0.101235,-1.236932,N
9.936311,-3.23857,Y
0.236666,-0.236662,N
-1.668319,-0.24747,N
8.278338,-1.491762,Y
-0.967552,0.512755,N
7.061505,-1.360032,Y
0.082484,0.961864,N
-0.294077,-0.003808,N
-1.427194,-0.825661,N
-0.98014,0.058558,N
2.938556,0.032214,Y
-2.624001,-2.476914,N
-0.925557,0.59315,N
-0.98027,0.322249,N
-0.393659,1.661006,N
-1.058515,0.620625,N
-0.910726,0.827549,N
-0.21435,-0.294817,N
0.595401,0.650333,N
-1.199351,-1.738397,N
-0.7064,-0.341734,N
0.593443,0.125167,N
8.099361,-2.258741,Y
-0.70958,0.280328,N
-0.620974,0.593722,N
-1.762781,0.476206,N
-0.926131,-0.295706,N
0.107963,-0.604457,N
-0.752776,0.856308,N
-0.355655,0.032629,N
-1.261345,0.882935,N
-0.188331,0.856783,N
-0.796304,-2.291729,N
-0.71209,-0.001606,N
-0.15326,-0.604624,N
8.874798,-1.706706,Y
-0.988715,0.909557,N
-2.226435,-2.506839,N
0.472032,-0.597636,N
-0.840965,0.233532,N
-0.186009,0.095332,N
-0.2169,-0.977994,N
-1.090107,0.118466,N
-1.073574,-0.212005,N
2.547617,1.201463,Y
7.347697,-1.55589,Y
0.832714,-1.640408,N
-0.602259,-0.163265,N
-0.335018,-0.228432,N
7.149652,-0.806217,Y
1.034241,-0.045095,N
-0.646948,0.041587,N
-0.619058,-0.48629,N
-0.801877,-1.62373,N
-1.580888,0.091699,N
0.376827,-0.636676,N
-0.871277,0.371714,N
-1.994635,-3.916479,N
0.006954,0.71348,N
0.312608,0.450123,N
-0.955809,-0.160298,N
-1.168039,-0.359446,N
-0.720608,-2.821718,N
-0.327123,0.246813,N
0.348734,-0.688876,N
-0.867074,0.722084,N
-0.542417,1.059634,N
-1.44751,-0.40535,N
-1.486248,0.210666,N
0.111121,-0.223866,N
-1.504258,-0.473167,N
-1.299728,0.019742,N
-1.123361,0.955699,N
-1.218963,-0.977067,N
-0.65759,-0.650143,N
-0.506584,0.756702,N
-0.832155,0.772332,N
1.263231,1.357229,N
-1.206592,0.508047,N
-0.720946,0.37136,N
-1.016327,0.807401,N
-0.94877,-0.233247,N
-1.000385,-0.442248,N
-1.478408,-0.051912,N
-0.348644,-0.40005,N
0.511591,2.338592,N
-0.78013,0.478787,N
-1.223091,0.358242,N
0.161919,-0.098741,N
-0.815502,0.011198,N
-1.823483,-0.329104,N
-0.456808,0.949945,N
0.139844,0.535685,N
0.138849,-0.702753,N
0.264802,1.106939,N
-0.988784,-0.572111,N
-0.888399,0.138633,N
-0.230523,-0.807437,N
-0.492774,0.767669,N
-0.943234,0.576367,N
0.183239,1.879331,N
-1.058172,-0.460091,N
0.177945,0.261875,N
-1.73907,-2.190902,N
-1.250011,-0.336213,N
0.051408,2.026914,N
-1.212908,0.673216,N
-0.365443,-0.401307,N
-0.886096,-0.963214,N
-0.954518,-1.126818,N
-0.937447,0.24838,N
-0.082422,0.78374,N
-1.186739,-0.501664,N
0.083895,0.914511,N
-1.091918,-0.571224,N
-2.059661,-0.120577,N
-0.53123,-0.542798,N
-0.703749,-1.290207,N
9.006636,-3.00432,Y
-1.410219,0.212722,N
-0.009412,0.406956,N
-0.596557,-0.220438,N
4.955821,-1.204387,Y
-0.195812,-0.528752,N
2.703729,4.187801,N
9.446466,-0.879506,Y
0.090497,2.527414,N
-0.836954,0.206569,N
-0.015388,0.967456,N
-0.94019,1.464767,N
10.657397,-1.868665,Y
2.998548,-0.697673,Y
8.627064,-1.72721,Y
0.805773,-1.779832,N
-1.369384,0.988283,N
-0.682246,-0.20935,N
9.046983,-2.347833,Y
0.22637,1.120577,N
-1.587257,0.903252,N
-2.364355,-2.397866,N
-0.91975,0.647122,N
0.097006,-1.3546,N
5.584542,-0.517146,Y
0.461002,-1.070528,N
1.377335,-0.39553,N
0.769335,1.169723,N
7.906226,-1.616861,Y
-0.086412,-0.798523,N
5.785966,-1.059014,Y
-1.028615,-0.023884,N
-1.431149,-2.590376,N
-0.996804,0.695164,N
8.089143,-2.142587,Y
0.14334,-0.419385,N
-0.440491,-0.238737,N
8.393151,-1.782782,Y
-0.962282,-0.485893,N
0.367867,-1.750017,N
-0.340483,0.148353,N
-0.061186,-1.667813,N
-0.836143,-1.297563,N
-0.840416,-1.637736,N
-1.568455,-0.143387,N
-0.547955,-0.612497,N
-1.005188,-0.197951,N
0.182302,-0.125268,N
-0.489421,-1.308298,N
-1.622005,-0.294146,N
0.154184,-1.717014,N
-0.204769,-1.930814,N
-0.386873,0.002866,N
0.223981,-0.304065,N
-0.993984,0.848596,N
-1.680877,-0.222195,N
-0.621189,-1.513176,N
-1.407903,-0.593538,N
-0.913807,0.356241,N
0.133114,0.716995,N
-0.946359,-0.339332,N
-1.034206,-0.339395,N
-1.30134,-0.00594,N
-0.424861,1.022574,N
8.27346,-1.680968,Y
-0.15942,-0.081268,N
-1.102672,-0.977917,N
-1.126388,-0.104233,N
-0.558128,0.539345,N
1.3804,-0.501889,N
-1.283529,-0.211721,N
-1.497851,-0.30247,N
0.484742,-0.986355,N
-1.014586,3.351,N
-0.801295,-1.262015,N
-0.706884,1.320907,N
-1.790104,-1.445325,N
-0.601428,0.764149,N
-1.40162,0.33648,N
0.054565,1.854143,N
-0.724782,-0.290282,N
-1.667097,0.838347,N
4.547938,1.74542,N
-0.097758,-0.184284,N
2.037292,3.541479,N
-0.57833,-0.395143,N
-0.601902,-0.503088,N
-1.134404,0.518752,N
-0.293962,-0.360794,N
-1.872441,-1.383966,N
1.451529,1.547692,N
0.681428,-1.290755,Y
-0.350182,1.159361,N
-1.074578,-1.884226,N
-0.300364,0.461043,N
-1.021116,0.36179,N
3.660037,-2.140112,Y
-0.772142,-0.217381,N
-0.531258,0.000294,N
-1.180389,0.243211,N
6.249999,-2.690833,Y
6.00122,-2.399231,Y
9.501496,-2.977864,Y
9.438484,-3.02265,Y
9.149903,-3.345481,Y
0.317826,4.919106,N
9.08352,-1.147039,Y
8.847345,-3.268539,Y
9.373419,-2.998224,Y
9.114582,-3.199555,Y
9.905459,-3.218546,Y
-1.513614,-0.618624,N
9.658619,-3.258868,Y
-0.490642,0.64653,N
7.845684,-3.634164,Y
-0.466136,-0.301871,N
3.693188,-1.441557,Y
-0.211532,2.104634,N
7.718137,-3.341872,Y
-0.068621,-0.415556,N
-1.212763,0.456403,N
1.157253,2.179168,N
-0.528689,1.189991,N
-1.248687,0.347029,N
-0.752841,-0.186078,N
0.140118,1.675515,N
-1.049723,0.008782,N
-1.02145,-1.688405,N
-1.003921,-0.280199,N
-2.576175,-1.018351,N
-0.782757,-0.005671,N
0.135421,0.848311,N
0.022003,-0.142478,N
-0.847776,-0.428327,N
0.326044,1.39046,N
-1.818935,-0.313948,N
0.46699,0.602677,N
-1.110743,0.182382,N
-0.311891,-0.632181,N
-0.885239,0.17094,N
-0.700645,-0.072688,N
-0.592967,1.183994,N
-1.969332,-0.580762,N
-1.409906,0.68348,N
1.371013,4.076015,N
-0.440305,-0.398515,N
-0.588788,1.47893,N
-1.352361,-0.38931,N
-0.392215,2.270426,N
0.347506,-0.962515,N
0.199366,0.848442,N
0.212042,1.133536,N
-1.076483,-1.487192,N
0.038906,1.199034,N
0.02108,2.243813,N
4.909918,-1.209458,Y
4.193671,-1.91124,Y
5.459497,0.010186,Y
-0.011524,0.997127,N
-0.89056,-0.661161,N
-0.695213,0.774496,N
-0.370676,0.634357,N
0.430125,-1.621752,N
0.031081,-0.183303,N
-0.292378,-0.778652,N
0.137164,-1.350225,N
-0.797821,0.227422,N
-0.791531,-0.642742,N
0.305064,-1.064363,N
-1.084741,1.186324,N
0.122482,-1.400196,N
-0.821586,0.659508,N
0.506093,-0.423043,N
-0.650863,-1.028893,N
-1.284386,0.474944,N
-0.953632,-0.223362,N
1.173142,0.271769,N
-1.102831,0.526616,N
-0.555263,-0.735135,N
-1.301231,-1.086598,N
-2.08382,-0.585525,N
0.182326,0.294207,N
-0.894622,0.616669,N
-1.301758,-0.608861,N
0.220709,2.558741,N
-0.071152,-1.652236,N
-0.171163,2.585463,N
-0.12759,2.945275,N
0.048833,2.434318,N
1.282372,3.956049,N
0.587608,5.59951,N
-0.707792,-0.06236,N
-0.717389,-0.847427,N
-0.67841,0.369878,N
-0.418915,-0.128707,N
-0.398039,-0.567942,N
-0.748949,-0.691833,N
-0.255482,-1.041432,N
-3.479235,-4.281228,N
-1.362661,-0.40848,N
2.203552,5.301544,N
12.013097,-3.7373,Y
1.260469,6.966051,N
12.513728,-3.432861,Y
-0.808878,0.714404,N
3.350891,-1.033622,N
-0.677475,0.208185,N
-0.844055,0.619658,N
4.651067,-1.554472,Y
-0.687832,-0.279053,N
-1.306404,-0.443439,N
0.019001,1.066365,N
-0.15507,2.264045,N
-0.493212,1.663719,N
8.420327,-3.32985,Y
-1.2221,0.126187,N
-2.300226,-4.01243,N
0.369355,-0.099456,N
-1.260269,0.071398,N
-0.597205,0.265188,N
-0.968242,-0.490461,N
-0.184471,-0.043164,N
5.174813,-1.241941,Y
-0.025216,0.513763,N
5.253971,-0.82906,Y
-2.071243,-2.482692,N
-1.458086,-1.967812,N
-0.441532,0.263234,N
2.879819,0.904842,Y
4.987419,-0.867774,Y
0.358816,-0.76959,N
-1.01234,0.549523,N
-0.751173,0.692425,N
-1.088674,-0.088859,N
0.294481,-0.250468,N
-0.717667,0.123889,N
-1.492148,0.231436,N
-1.0016,-1.856494,N
-0.403101,-0.337406,N
-1.847744,-0.184813,N
1.646653,1.642921,Y
-0.962991,-0.030639,N
-1.119115,0.227275,N
-0.453415,-0.094241,N
-1.828736,-0.202755,N
-1.651968,0.267108,N
-1.66407,-0.820644,N
0.858311,1.115474,N
2.860728,-0.794378,Y
-0.663829,0.711861,N
0.102151,1.445052,N
6.823255,-2.943,Y
0.178489,-1.228616,N
4.841198,-2.631431,Y
7.006142,-2.929987,Y
4.399501,-1.747099,Y
4.288753,-1.812242,Y
8.343522,-3.210509,Y
-1.154198,-0.97173,N
0.179699,0.484122,N
-0.136986,1.078622,N
-0.394056,0.994856,N
0.559969,1.889602,N
-0.14592,1.195945,N
-0.63254,-0.450428,N
0.416503,1.393751,N
-0.636126,-1.110713,N
0.218862,-0.85562,N
-0.414818,-0.276809,N
-1.423803,-0.426466,N
-1.668657,-0.939728,N
-1.669859,-0.258605,N
-1.869365,0.003059,N
-1.186447,0.439795,N
-1.009912,-1.080459,N
-1.319009,-1.411938,N
-2.022822,-2.838932,N
-4.227554,-4.234605,N
-0.215021,-2.350493,N
-0.304198,-0.055746,N
-1.898286,-1.214162,N
0.405062,0.308632,N
-0.657282,0.512321,N
-0.576598,-1.059904,N
0.158633,-0.366141,N
-1.63011,-0.795451,N
7.000064,-0.837549,Y
-1.412423,-0.155559,N
-0.188922,1.581114,N
0.303945,-1.406088,N
-0.810768,-0.185199,N
8.137415,-0.824192,Y
-0.202718,1.180043,N
-0.266154,-0.608616,N
-1.417923,0.613259,N
-0.300837,-0.871989,N
-1.062454,0.416818,N
-1.743882,-1.006736,N
-0.008603,-1.218124,N
1.000884,5.877513,N
-0.867448,0.150104,N
-0.332738,-0.676265,N
-0.504956,-3.464234,N
-0.545137,0.092872,N
-1.590262,-0.4717,N
-1.21774,-0.237674,N
-0.001815,-1.269451,Y
-0.251031,2.325212,N
-1.244527,-0.477991,N
0.400257,-1.369548,N
-0.79206,-0.351352,N
-0.627568,1.126521,N
-0.743034,0.209413,N
0.033398,0.549748,N
-1.017691,0.282886,N
-1.313522,0.600068,N
0.092468,0.017928,N
-1.25468,-0.144391,N
-2.135862,-1.943994,N
-1.119334,0.305395,N
-0.127477,0.247451,N
0.00009,-0.353408,N
1.066662,1.958531,N
-0.307419,-0.55931,N
-1.236212,0.000044,N
-0.638917,1.489317,N
-0.753005,-0.713211,N
-1.522774,-0.035958,N
0.524918,-0.68613,N
-0.814695,0.261229,N
1.337362,-1.822265,Y
-0.325119,1.390106,N
-1.103315,0.255563,N
-1.369096,-0.012995,N
-0.665155,2.490736,N
-0.569092,-0.663955,N
0.391732,-0.481867,N
0.462174,-0.960472,N
-0.340998,1.596217,N
-0.139704,-1.442146,N
5.520661,-2.576687,Y
-0.079763,0.88642,N
7.592719,-3.419408,Y
8.911931,-4.076195,Y
3.612873,-1.849398,Y
0.038258,1.284959,N
7.17205,-3.371482,Y
-1.466832,-0.588128,N
0.419386,-0.16438,N
3.773962,-1.39177,Y
5.022788,-2.248972,Y
1.19383,0.018867,N
-0.792872,0.395289,N
3.080265,-2.212224,Y
7.945512,-3.309757,Y
3.273522,-1.532587,Y
-2.201931,-3.262133,N
-1.843928,-0.880136,N
-0.873856,0.476413,N
4.062741,-1.273469,Y
-0.545844,-1.053189,N
-0.440114,1.484193,N
-1.115151,-1.470531,N
-1.488952,0.13095,N
-0.994377,0.242533,N
-0.825093,-0.657112,N
-2.586795,-1.342976,N
-1.017191,-0.875422,N
-1.011131,0.250611,N
-1.435964,-1.126369,N
7.472395,-3.036758,Y
-1.48299,-1.37249,N
-0.894279,0.471647,N
0.009292,0.01572,N
0.638001,0.96253,N
6.433602,-3.357733,Y
-1.85912,-1.338055,N
-0.770224,1.140638,N
-0.119346,0.878018,N
-0.403413,0.029585,N
5.003901,-1.982082,Y
-1.625301,-0.687858,N
-1.286458,-2.578473,N
0.165361,1.076517,N
-2.658185,-1.57793,N
0.452134,0.340477,N
0.239989,0.420187,N
-1.175912,0.093122,N
-1.845543,-0.410184,N
-1.200779,-0.241318,N
-0.037969,0.249397,N
-0.24629,0.236106,N
0.979869,-0.298281,N
-0.616297,-0.177418,N
0.842544,-1.09968,N
-0.306108,1.33457,N
-0.823603,0.69681,N
-0.233043,1.520354,N
-0.638295,-0.374537,N
-0.600165,0.766419,N
-1.163893,-0.131336,N
-0.383301,0.940077,N
-1.292943,0.293332,N
6.224396,1.054777,Y
-1.919047,-0.338277,N
-1.10911,-0.381691,N
-1.157641,-0.000279,N
-0.546648,0.719178,N
6.645137,1.20366,Y
-1.632016,-0.020937,N
0.343451,0.468701,N
8.07697,-1.203248,Y
7.86777,-1.459151,Y
0.253474,-0.654503,N
0.266608,-1.431233,N
-0.291713,-0.014039,N
7.801824,-2.836416,Y
0.530948,-1.502328,N
-0.174173,-0.527722,N
-0.982931,-0.271999,N
5.515279,-0.876151,Y
-1.093714,-0.225031,N
-0.872456,-0.753357,N
9.516564,-3.024274,Y
-0.761207,0.068909,N
0.657394,-1.095032,N
8.251296,-2.938951,Y
-0.281412,-0.710253,N
-0.405253,0.233865,N
-0.094916,0.969989,N
-1.189929,-0.736399,N
0.619034,0.294107,N
-0.003884,0.149484,Y
2.478204,0.970565,N
-0.52492,-0.295286,N
3.606634,-0.722791,Y
-0.147184,-0.454059,N
-0.590018,1.28475,N
-1.577963,0.12289,N
-0.075712,-0.166005,N
1.312435,-1.03299,Y
7.12096,-1.86561,Y
-1.061739,0.267747,N
3.512305,2.311341,Y
-0.635286,1.606394,N
5.852838,-2.221121,Y
0.126438,-1.313417,N
-0.518122,0.974057,N
-0.335991,0.276232,N
4.878466,1.376672,Y
0.517602,-0.699336,N
3.467703,1.558709,Y
-1.111133,-0.344359,N
-0.474751,0.671895,N
-1.041673,0.601478,N
-0.714188,0.312888,N
-0.251876,0.317897,N
-0.528497,-0.002185,N
-0.49586,0.902171,N
-0.955089,0.939202,N
-1.426804,-0.60092,N
-0.853285,-0.779188,N
-0.126329,0.148568,N
8.916991,-3.049183,Y
-0.555668,-1.633421,N
-0.973163,0.220061,N
-0.200061,-0.443713,N
-0.976113,0.059365,N
-0.92502,1.256994,N
8.480942,-1.831108,Y
-0.932399,0.289027,N
-0.988721,0.038167,N
-0.915825,-0.216735,N
5.097549,0.791866,Y
-0.638615,-0.105003,N
-0.382199,0.460073,N
2.893126,-2.763444,Y
1.121539,0.779948,N
0.602173,0.544736,N
-0.990677,-0.363883,N
-1.605193,-0.528144,N
-1.386173,0.824357,N
0.478711,3.86749,N
3.491558,-1.942583,Y
-1.427579,0.608814,N
5.115771,-3.046076,Y
-0.192548,-1.763443,N
1.89437,4.676385,N
-0.251508,1.424552,N
-0.973801,0.259024,N
-0.423891,0.967967,N
-0.341835,1.540293,N
-0.77978,0.586297,N
-0.079091,-0.465214,N
-0.692869,-0.825125,N
1.235824,-0.242804,N
-2.85017,-1.303648,N
-1.172994,0.407871,N
-1.351303,-0.60702,N
-1.288635,0.188957,N
5.211877,-2.404903,Y
-2.211705,-1.552528,N
-0.234002,-0.431863,N
-1.785398,0.169059,N
-1.202957,0.299528,N
-0.138374,-0.815224,N
-0.720192,0.331228,N
-1.014918,0.170873,N
0.091848,-1.978661,N
-0.9426,0.120464,N
-1.364747,-3.288482,N
-0.512134,-0.267345,N
0.009474,1.362381,N
-0.709671,-0.036117,N
-1.365613,-0.657036,N
-3.546792,-3.468484,N
-0.899589,0.175918,N
-0.633388,1.386916,N
0.180355,0.231179,N
-0.089563,1.666401,N
0.032809,0.301065,N
0.338431,2.639879,N
-1.062234,-0.31402,N
0.253306,0.213613,N
-0.341965,-0.336959,N
-0.560402,1.609707,N
-1.462475,0.143996,N
-0.452374,0.367274,N
2.10773,-0.113542,N
-0.239432,1.08838,N
3.076434,-0.896302,Y
0.079025,-0.968738,N
-0.78046,0.073381,N
6.481259,-1.628829,Y
-0.380735,1.805539,N
-0.379525,1.809123,N
-1.03469,0.888701,N
-0.001116,2.695645,N
-1.358851,-1.000585,N
-0.779675,1.384161,N
-0.654388,1.13456,N
-0.449373,0.581833,N
0.256329,1.334259,N
4.04284,3.716378,Y
2.437934,4.898879,N
-1.17233,0.402597,N
7.315664,-2.116514,Y
-0.738717,-0.658539,N
-1.183718,0.37551,N
0.070759,-0.618447,N
8.591309,-3.236683,Y
-0.767522,-1.38665,N
-0.234912,-1.728082,N
0.444917,2.097716,N
-0.786695,0.75021,N
-0.595611,0.199879,N
-0.029049,1.516352,N
-1.49854,-0.360984,N
-0.653663,0.472443,N
-1.091234,0.424724,N
-0.346282,2.299483,N
0.675915,-0.980648,N
-0.23476,1.724143,N
-0.312285,2.987906,N
-3.888681,-2.248074,N
-0.583904,-0.177599,N
2.94916,2.511028,Y
4.729245,1.517341,Y
-1.520556,0.309236,N
0.116678,0.915609,N
0.155966,0.617981,N
-1.606392,-1.172702,N
-1.12319,0.441021,N
-1.276507,0.102725,N
-2.171329,-0.790251,N
-1.05617,0.125431,N
-1.083203,0.097101,N
-1.132929,1.342799,N
-1.147856,-0.101128,N
-1.190936,-0.364567,N
-0.217971,0.564968,N
0.041803,-1.51866,N
4.602071,-1.328331,Y
-1.179992,0.012725,N
-0.424678,0.573333,N
-1.443509,-0.163506,N
-2.996006,-1.552596,N
0.15751,-1.488964,N
0.109514,-0.305093,N
0.78348,-1.48833,N
-1.291236,-0.785227,N
0.206965,0.553265,N
-0.080063,-1.682582,N
0.158043,-1.617526,N
-1.190065,-0.590791,N
0.038678,0.525565,N
-0.096619,-0.658102,N
-1.722083,-0.417382,N
-1.166545,-0.120932,N
-0.655045,0.314991,N
-0.56494,0.468603,N
-0.866728,-0.221435,N
-1.625321,0.150478,N
-1.292263,0.184363,N
-1.038007,0.293938,N
3.548702,4.023303,N
2.478437,4.747639,N
12.341757,-3.328566,Y
-0.461461,-2.295925,N
-0.434181,-1.668383,N
7.601302,-2.891448,Y
4.03696,-1.9274,Y
-1.023532,-0.21643,N
6.683406,-2.400513,Y
8.986154,-3.581234,Y
4.787825,-3.634261,Y
-0.231462,-1.198359,N
4.529974,-1.465443,Y
0.212092,1.055909,N
-0.499676,-0.410842,N
-0.14829,0.234242,N
9.196044,-2.538834,Y
7.494719,-3.855136,Y
5.168797,-2.586592,Y
-1.358494,0.956335,N
8.046579,-3.467712,Y
-1.199612,0.441052,N
-2.129415,-2.264163,N
0.15943,-1.2962,N
-0.17731,1.966472,N
0.32573,-0.828422,N
0.252942,1.557929,N
-0.024692,1.987819,N
1.362116,-0.437917,N
0.186523,1.201485,N
1.199727,0.796785,N
0.883831,2.431295,N
-0.404575,0.682119,N
-1.956782,-2.508485,N
-0.624659,-0.049934,N
-1.415821,-0.175372,N
0.019081,0.862746,N
-0.858836,-1.469152,N
-0.595256,1.459366,N
-0.512929,1.59445,N
3.035534,2.069189,Y
-0.060462,1.340367,N
-2.726148,-2.021005,N
0.176001,1.341338,Y
-0.22317,-0.201954,N
-1.18468,0.322068,N
-0.546737,-0.047519,N
-0.351294,-0.252725,N
5.469081,-2.880234,Y
-0.644587,1.871862,N
-2.471505,-2.674573,N
-1.063224,-1.799501,N
-1.028758,-0.271591,N
-2.044553,-0.865411,N
-1.596793,-0.768676,N
-0.745746,0.939032,N
-1.902939,0.628633,N
4.678779,-2.393091,Y
5.392533,-0.682271,Y
-0.077543,-0.663411,N
7.583646,-1.5149,Y
-0.095482,1.047804,N
-1.052546,-1.007225,N
2.569028,-0.256113,Y
-0.441214,-0.437182,N
-0.601206,0.248276,N
-0.586658,0.253421,N
0.922756,-0.708676,N
-0.159962,-0.136227,N
0.51138,-1.565911,N
7.093853,-1.157589,Y
-0.718661,-0.667894,N
1.388969,-1.112624,N
4.621654,-0.748959,Y
-1.166697,-0.457007,N
9.00299,-1.706688,Y
4.709961,-1.849378,Y
10.785865,-3.922006,Y
-0.379316,1.197511,N
3.309797,-1.650696,Y
11.408334,-3.512175,Y
7.946571,-2.856699,Y
4.283827,-2.397456,Y
4.708301,-1.364878,Y
1.444584,0.705463,Y
6.157335,-1.012813,Y
-2.082234,0.294816,N
-0.234807,-0.021607,N
-0.396396,2.001033,N
-0.813178,-0.125291,N
0.028524,1.829115,N
0.807683,-0.650278,N
-0.303828,1.091789,N
0.873332,0.50865,N
-1.890368,-0.864695,N
3.675701,-0.259797,Y
-0.249986,-0.597479,N
6.566496,-0.259577,Y
0.175699,-1.370984,N
-1.184059,-1.757528,N
-0.863887,-0.269178,N
-1.234587,-0.278901,N
1.492701,3.545092,N
-0.38984,1.448162,N
1.853737,5.000958,N
-0.961643,0.327764,N
-0.806723,0.721735,N
10.364009,-3.484526,Y
-0.942709,-0.360841,N
-1.005362,0.219611,N
-2.073035,-2.2476,N
-0.615741,-0.713325,N
5.455149,-0.845669,Y
-1.406511,0.204162,N
-0.962858,0.16067,N
-0.427002,-0.231686,N
0.293039,1.776685,N
-0.932129,0.567008,N
5.17122,-2.89455,Y
-0.369106,1.084053,N
0.010392,0.841329,N
-0.035547,2.57854,N
